Name,Description,Link,City,Zip,Member Count,Topic Category,Topics,Past Events
Red Sox Natives,"Our 15th Year on Meetup!
Welcome to the Red Sox Natives, the home of die-hard fans of Red Sox Nation",https://www.meetup.com/natives,Boston,02215,941,Social Activities,"Soccer, Boston Sports Fans, NFL Football, Major League Baseball, Boston Bruins, Boston Celtics, New England Patriots, Boston Red Sox, Sports Fan, Baseball, New England Sports, Sports and Socials, Boston, New In Town, Baseball at a Sports Bar","Fenway 2008 Home Opener! (ID: 7682864, Date: 2008-04-08T14:00-04:00); Interleague play with the Waltham Beer Meetup! (ID: 7734187, Date: 2008-04-16T18:30-04:00); Patriots Day Game. First Beer 8am.  (ID: 7718178, Date: 2008-04-21T08:00-04:00)"
Cooking and Eating in Our 20s - 30s,"<p>I love food. Cooking it, eating it, talking about it, reading about it, watching shows about it. ",https://www.meetup.com/cooking-and-eating-in-our-20s,Cambridge,02141,2543,No category,"Baking, Cooking, Recipes, Gourmet Cooking, Foodie, Cooking Dinner Parties, Dining Out, 20's-30's","Dok Bua Thai Kitchen (ID: 10750169, Date: 2009-06-30T18:30-04:00); Potluck Picnic on the Common (ID: 10768831, Date: 2009-07-05T14:00-04:00); Berry picking on the North Shore (ID: 10789362, Date: 2009-07-11T13:00-04:00)"
Full Spectrum Agency - Massachusetts Chapter,This is the Massachusetts chapter of the Full Spectrum Agency Autistic Adults and is for any adult o,https://www.meetup.com/full-spectrum-agency-boston,Boston,02108,589,Support & Coaching,"Autism, Autism Spectrum Disorders, Asperger Syndrome, Autism Organizers, High-Functioning Autism, Autism Social Group, Autistic Adults","First meeting of the Massachusetts Chapter - Virtual (ID: 288127218, Date: 2022-09-14T18:30-04:00); Bingo Night  (ID: 288368142, Date: 2022-09-29T18:30-04:00); Discussion Group: Autistic Masking (ID: 288719895, Date: 2022-10-22T11:00-04:00)"
Chess Players Anonymous (CPA),"<p><a href=""http://www.chess.com/groups/home/chess-players-anonymous-boston-meetup"">Our new CPA Grou",https://www.meetup.com/chess-players-anonymous-cpa,Boston,02109,442,Games,"Chess, Philosophy, Social Chess Club, Self-Empowerment, Fitness, Intellectual Discussions, Professional Networking, Critical Thinking, Social, Game Night, Games, Strategy Games, Board Games, Social Networking, Self-Help & Self-Improvement","Fun in the Sun!!! (ID: 24595881, Date: 2011-07-08T19:00-04:00); play chess (ID: 24467661, Date: 2011-07-09T13:15-04:00); Welcome Chess Players! Chess Players Anonymous is meeting for the first time! (ID: 37648832, Date: 2011-10-24T19:00-04:00)"
Professional Referral and Networking Group -  Meetup,"Mission and Vision: We are an independent Professional Referral and Networking Group (PRANG), of ent",https://www.meetup.com/prang-professional-referral-and-networking-group,Waltham,02451,1134,Career & Business,"Small Business, Business Referral Networking, Professional Networking, Small Business Marketing Strategy, Business Strategy, Business Development, Entrepreneurship, Entrepreneur Networking, Small Business Owners, Startup Businesses, SEO (Search Engine Optimization), Leadership, Executive Coaching","Master Networks - Waltham, MA. - Chapter (ID: 229605749, Date: 2016-03-16T08:00-04:00); Master Networks - Sterling, MA - Chapter (ID: 229504269, Date: 2016-03-22T08:30-04:00); Come Learn from our Presenter Real Estate Buyer Representation! (ID: 229554967, Date: 2016-03-22T08:30-04:00)"
African Immigrant Wealth Builders,African Immigrant Wealth Builders is a community for African immigrants who are passionate about ach,https://www.meetup.com/african-immigrant-wealth-builders,Boston,02108,4,Career & Business,"Business Strategy, Business, Professional Networking, Investing, Real Estate Investing, Business Development, French",
Wedeln Ski and Outdoors Club,"Do you enjoy Skiing, Snowboarding, Hiking, Mountain Biking and making new friends? The Wedeln Ski an",https://www.meetup.com/wedelns,Boston,02110,1511,Travel & Outdoor,"Winter Sports, Adventure, Social, Skiing, Snowboarding, Outdoors, Hiking, Social Networking, Singles, Kayaking","SOCIAL!!  Glasses UP!  Harpoonfest! (ID: 6367639, Date: 2007-09-29T16:00-04:00); Picnic at Nashoba Valley Winery (ID: 6367647, Date: 2007-09-30T11:00-04:00); Columbus Day Weekend!  Up at the house! (ID: 6367684, Date: 2007-10-06T12:00-04:00)"
Take Better Pictures - Non-Technical Photography Workshops,Greetings Photographers! Please use your best email to sign up for this group or you will miss last ,https://www.meetup.com/takebetterpictures,Boston,02116,2700,Hobbies & Passions,"Photo Walks, Travel, Portrait Photography, Digital Photography, Street Photography, Landscape Photography, Group Photo Shoots, Nature Photography, Photography, Photography Classes & Workshops, Mobile Photography, Boston, Mindfulness","FREE PHOTOGRAPHY WORKSHOP - Learn To Take Better Pictures In 5 Minutes (ID: 63147842, Date: 2012-05-12T15:00-04:00); FREE PHOTOGRAPHY WORKSHOP - Learn To Take Better Pictures In 5 Minutes (ID: 65368472, Date: 2012-05-23T18:00-04:00); Discover  3 secrets to taking stunning photos of light using auto setting. (ID: 68660342, Date: 2012-06-16T18:30-04:00)"
BosOps - Technical Operations Meetup,"[https://bosops-slack-invite.onrender.com/](https://bosops-slack-invite.onrender.com/)

Welcome Bost",https://www.meetup.com/bosops,Boston,02110,484,Technology,"Software Development, New Technology, Web Technology, Web Development, Configuration Management, Computer Programming, Open Source, System Administration, Technology, Cloud Computing, Data Center and Operations Automation, Automation, Operations and Data Center Management, Web Operations, DevOps","BosOps - July Suburban Edition (ID: 241144840, Date: 2017-07-19T18:00-04:00); BosOps - September Edition (ID: 242438963, Date: 2017-09-14T18:00-04:00); BosOps: Suburbs (ID: 243518305, Date: 2017-10-12T18:00-04:00)"
Wedeln Ski and Outdoors Club,"Do you enjoy Skiing, Snowboarding, Hiking, Mountain Biking and making new friends? The Wedeln Ski an",https://www.meetup.com/wedelns,Boston,02110,1511,Travel & Outdoor,"Winter Sports, Adventure, Social, Skiing, Snowboarding, Outdoors, Hiking, Social Networking, Singles, Kayaking","SOCIAL!!  Glasses UP!  Harpoonfest! (ID: 6367639, Date: 2007-09-29T16:00-04:00); Picnic at Nashoba Valley Winery (ID: 6367647, Date: 2007-09-30T11:00-04:00); Columbus Day Weekend!  Up at the house! (ID: 6367684, Date: 2007-10-06T12:00-04:00)"
Write the Docs New England,[Write the Docs](https://www.writethedocs.org) is a global community of people who care about docume,https://www.meetup.com/ne-write-the-docs,Boston,02120,425,Technology,"Information Architecture, Technical Writers, Content Strategy, Usability, User Experience, Interaction Design","Morning Social (ID: 273665258, Date: 2020-10-20T08:30-04:00); Emotional personas: writing for the human animal (ID: 273665407, Date: 2020-11-12T12:00-05:00); Morning social (ID: 276310998, Date: 2021-03-02T08:30-05:00)"
Data Science for Online Learners,<p>Welcome! This meetup is to help further our skills in Data Science. I have taken numerous online ,https://www.meetup.com/data-science-for-online-learners,Boston,02108,337,Technology,"Artificial Intelligence, Open Source, Education & Technology, Web Analytics, Machine Learning, Data Analytics, SQL, Data Visualization, Google Analytics, Data Science, Big Data, Kaggle Competition, Deep Learning, Data Science using Python, Data Science for Business","Kickoff meeting for Boston Data Science Online Learners (ID: 260060141, Date: 2019-04-11T19:00-04:00); Intro to SQL and statistics (ID: 262407054, Date: 2019-06-27T19:00-04:00)"
Music Listening Hour,FREE to all. Donations keep us going. [https://paypal.me/MusicListeningHour](https://paypal.me/Music,https://www.meetup.com/musiclisteninghour,Medford,02155,767,Music,"Musicians, Social Networking, Live Music, Social, Listening To Music, Music, Culture","Music Listening Hour (ID: 271972118, Date: 2020-08-01T20:00-04:00); Music Listening Hour With Jack Holland (ID: 272086031, Date: 2020-08-08T20:00-04:00); Music Listening Hour With Jack Holland (ID: 272455867, Date: 2020-08-15T20:00-04:00)"
Quincy Sahaja Meditation Meetup,<p><b>Sahaja Yoga Meditation</b> is for everyone who desires to find his or her true self that is fi,https://www.meetup.com/quincy-sahaja-meditation,Quincy,02169,243,Health & Wellbeing,"Meditation, Joyful Living, Buddhist Meditation, Hatha Yoga, Breathing Meditation, Meditation and Healing, Insight Meditation, Vinyasa Yoga, Mindfulness Meditation, Yoga, Spirituality, Guided Meditation","Sahaja Yoga Meditation (ID: 237409826, Date: 2017-02-11T14:00-05:00); Sahaja Yoga Meditation (ID: 237466494, Date: 2017-02-18T14:00-05:00); Sahaja Yoga Meditation (ID: 237721302, Date: 2017-02-25T14:00-05:00)"
Jug Band Music in New England,"Interested in jug band music, early blues and jazz, home-made instruments? This meetup is for fans a",https://www.meetup.com/jug-band-music-in-new-england,Arlington,02474,284,Music,"Swing and Big Band Era Music, Musicians, Jam Band, Concerts, Live Music, Blues, Swing Dancing, Local Bands, Blues Jam, Jazz","The Busted Jug Band at the Plough and Stars (ID: 262658322, Date: 2019-07-20T16:00-04:00); The Busted Jug Band at Yankee Homecoming, Newburyport (ID: 263223566, Date: 2019-07-28T12:30-04:00); The Busted Jug Band at the Plough and Stars (ID: 263976923, Date: 2019-08-17T16:00-04:00)"
Single Mothers United,"I have formed this community of amazing women who happen to be Single Mothers primarily, but not exc",https://www.meetup.com/singlemothersunited,Boston,02108,630,Parents & Family,"Single Parents, Moms, Work At Home Moms","SMU Inaugural Potluck Family BBQ (ID: 8287688, Date: 2008-08-02T14:00-04:00); Stone Zoo (ID: 8326164, Date: 2008-08-17T10:00-04:00); SMU Monthly Potluck BBQ (ID: 8700288, Date: 2008-10-04T12:00-04:00)"
College Admissions Academy,"<p><a href=""http://www.poppandassociates.com"">Popp &amp; Associates, LLC</a>, a college counseling f",https://www.meetup.com/college-admissions-academy,Wellesley Hills,02481,41,Science & Education,"Parenting Teens, College Prep, Parents of High Schoolers, College, College Tuition Planning, College Admissions, Higher Education","What Matters Most When Choosing A College? (ID: 238649057, Date: 2017-03-26T10:30-04:00); Finding the Right Fit – A Conversation about the College Search (ID: 239359635, Date: 2017-11-16T19:30-05:00); 3 Essential Legal Documents For College-Age Children (ID: 254765378, Date: 2018-10-10T19:00-04:00)"
"Business Classes: Sales, Marketing, Global Biz","We are a community dedicated to providing diverse entrepreneurs, small business owners, and organiza",https://www.meetup.com/free-business-classes-sales-marketing-financing,Boston,02127,36,Career & Business,"Small Business Marketing Strategy, Entrepreneur Networking, Startup Businesses, Marketing, Women Entrepreneurs, Small Business, Self Exploration, Entrepreneurship, Professional Networking, Business Strategy, Business Referral Networking, Social Networking, Self-Help & Self-Improvement, Social, Self-Empowerment","Finance Your Business Faster and Easier (ID: 301682400, Date: 2024-06-26T11:00-04:00); Let’s talk Business! New Trends, Market Research, Product Life Cycle  (ID: 301973132, Date: 2024-07-06T19:30-04:00); Let’s talk Business! New Trends, Market Research, Product Life Cycle  (ID: 301973133, Date: 2024-07-06T19:30-04:00)"
Miscellaneous Mischief,Like trying new things and meeting new people? Join us for miscellaneous mischief. We're up for anyt,https://www.meetup.com/miscellaneous-mischief,Roslindale,02131,468,Social Activities,"Social Networking, Fun Times, Nightlife, Make New Friends, Trying New Things, Like Minded People, Local Activities, Adventure","Axe Throwing and Sports Bar (ID: 290970681, Date: 2023-01-28T18:30-05:00); Chinese New Year Parade (ID: 290981853, Date: 2023-01-29T09:30-05:00); Game night at roundhead brewing  (ID: 291138428, Date: 2023-02-10T18:30-05:00)"
Boston PostgreSQL Users Group (BPUG),<p>The mission of this group is to provide networking and learning opportunities for PostgreSQL user,https://www.meetup.com/boston-postgresql-users-group-bpug,Bedford,01730,477,Technology,"PostgreSQL, Boston","Bruce Momjian Speaking on the Query Optimizer (ID: 19666961, Date: 2011-07-12T19:00-04:00); Common PostgreSQL performance tuning techniques. (ID: 27011681, Date: 2011-08-09T19:00-04:00); Josh Berkus will talk on PostgreSQL and the basic of data warehousing. (ID: 39966652, Date: 2011-12-06T18:00-05:00)"
New England Science Fiction Association,"NESFA is one of the oldest SF clubs in the nation. The convention that NESFA runs, Boskone, is also ",https://www.meetup.com/new-england-science-fiction-association,Somerville,02145,1732,Hobbies & Passions,"Science Fiction Writing, Game Night, Science Fiction, Literature, Book Club, Comic Books, Sci-Fi/Fantasy, Sci-Fi Movies, Writing, Geeks & Nerds, Geek Culture, Board Games, Gaming, Reading, Sci-Fi Conventions","Media Day (ID: 224533925, Date: 2015-08-22T14:00-04:00); Game Day (ID: 224534137, Date: 2015-09-05T12:00-04:00); NESFA Reading Group (ID: 224534291, Date: 2015-09-18T19:00-04:00)"
Cambridge Game Night,<p>This meet-up hosts family-friendly board game nights for those in East Cambridge and beyond. The ,https://www.meetup.com/cambridgegamenight,Cambridge,02141,1726,Games,"Settlers of Catan, Card Games, Ticket to Ride, European Board Games, Strategy Games, Eating & Drinking, Board Games, Pizza, Game Night, Dominion Board Game, Strategy Board Games","Let's meet up and play some board games! (ID: 230662394, Date: 2016-05-07T18:00-04:00); Cambridge Game Night (ID: 230662416, Date: 2016-05-07T18:00-04:00); Let's meet up and play some board games! (ID: 230745985, Date: 2016-05-21T18:00-04:00)"
Wild Women's Full Moon Circles,<p>The Wild Women’s Full Moon Circle is a place for women in the Greater Boston/ North Shore area to,https://www.meetup.com/wild-womens-full-moon-circles,Boston,02108,388,Religion & Spirituality,"Astrology, Spirituality, Self Exploration, New Moon & Women's Circles, Spiritual Awakening, Energy Healing, Healing Circle, Spiritual Growth, Guided Meditation, Full Moon Ceremony, Inner Goddess, Full Moon Meditation","Wild Women's Full Moon Circle (ID: 282429209, Date: 2021-12-18T18:15-05:00); Wild Women's Full Moon Circle (ID: 283107593, Date: 2022-01-16T18:00-05:00); Wild Women's Full Moon Circle (ID: 283484448, Date: 2022-02-17T19:15-05:00)"
Gen Ai Office Hours,Join us for a monthly discussion on specific challenges with rolling out your generative AI solution,https://www.meetup.com/genai-office-hours,Boston,02108,51,Technology,"Artificial Intelligence Startups, Machine Learning, Artificial Intelligence Programming, Artificial Intelligence Machine Learning Robotics, Artificial Intelligence Applications, New Technology, Software Development, Artificial Intelligence, Document Management Systems, Data Management, Business Operations, Python","GenAI Office Hours - September (ID: 303487573, Date: 2024-09-25T18:00-04:00)"
New England K-12 STEM Outreach Volunteers,"<p>This group is led by the Boston Society of Civil Engineers Section (BSCES) Outreach Committee, a ",https://www.meetup.com/meetup-group-llmfjzhm,Boston,02110,93,Science & Education,"Education & Technology, Technology Professionals, Science & Technology, Science Technology Engineering Math","Planning Committee Meeting (ID: 252867640, Date: 2018-07-19T17:00-04:00); Hands-on Activities at Boston Green Fest (ID: 253142571, Date: 2018-08-03T19:00-04:00); Hands-on Activities at Boston Green Fest (ID: 253142597, Date: 2018-08-04T12:00-04:00)"
